PlotData_CLPH_Threshold5_Insecticide279.Density,PlotData_CLPH_Threshold5_Insecticide279.NE,PlotData_CLPH_Threshold5_Insecticide279.Type,PlotData_CLPH_Threshold5_Insecticide279.Means,PlotData_CLPH_Threshold5_Insecticide279.SD,PlotData_CLPH_Threshold5_Insecticide279.Ymin,PlotData_CLPH_Threshold5_Insecticide279.Ymax,PlotData_CLPH_Threshold5_Insecticide279.Threshold,PlotData_CLPH_Threshold5_Insecticide279.Insecticide,PlotData_CLPH_Percent_Threshold5_Insecticide279.Density,PlotData_CLPH_Percent_Threshold5_Insecticide279.NE,PlotData_CLPH_Percent_Threshold5_Insecticide279.Type,PlotData_CLPH_Percent_Threshold5_Insecticide279.Means,PlotData_CLPH_Percent_Threshold5_Insecticide279.SD,PlotData_CLPH_Percent_Threshold5_Insecticide279.Ymin,PlotData_CLPH_Percent_Threshold5_Insecticide279.Ymax,PlotData_CLPH_Percent_Threshold5_Insecticide279.Threshold,PlotData_CLPH_Percent_Threshold5_Insecticide279.Insecticide,PlotData_LPH_Threshold5_Insecticide279.Density,PlotData_LPH_Threshold5_Insecticide279.NE,PlotData_LPH_Threshold5_Insecticide279.Type,PlotData_LPH_Threshold5_Insecticide279.Means,PlotData_LPH_Threshold5_Insecticide279.SD,PlotData_LPH_Threshold5_Insecticide279.Ymin,PlotData_LPH_Threshold5_Insecticide279.Ymax,PlotData_LPH_Threshold5_Insecticide279.Threshold,PlotData_LPH_Threshold5_Insecticide279.Insecticide,PlotData_YL_Threshold5_Insecticide279.Density,PlotData_YL_Threshold5_Insecticide279.NE,PlotData_YL_Threshold5_Insecticide279.Type,PlotData_YL_Threshold5_Insecticide279.Means,PlotData_YL_Threshold5_Insecticide279.SD,PlotData_YL_Threshold5_Insecticide279.Ymin,PlotData_YL_Threshold5_Insecticide279.Ymax,PlotData_YL_Threshold5_Insecticide279.Threshold,PlotData_YL_Threshold5_Insecticide279.Insecticide,Crop
10,0.1,NS,-63.0043885226952,12.7305804254251,-75.7349689481204,-50.2738080972701,5,279.168458781362,10,0.1,NS,-91.9938383145775,19.1818284856219,-111.175666800199,-72.8120098289556,5,279.168458781362,10,0.1,NS,68.7229749142189,1.31672781141315,67.4062471028058,70.0397027256321,5,279.168458781362,10,0.1,NS,4.51034743911858,0.0864179689490531,4.42392947016953,4.59676540806763,5,279.168458781362,Wheat
10,0.1,ET,-6.12285650078619,5.41139521141154,-11.5342517121977,-0.711461289374651,5,279.168458781362,10,0.1,ET,-2.36796410906345,2.10806341815523,-4.47602752721868,-0.259900690908224,5,279.168458781362,10,0.1,ET,264.456786403693,0,264.456786403693,264.456786403693,5,279.168458781362,10,0.1,ET,0,0,0,0,5,279.168458781362,Wheat
10,0.1,AS,0,0,0,0,5,279.168458781362,10,0.1,AS,0,0,0,0,5,279.168458781362,10,0.1,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.1,AS,0,,0,0,5,279.168458781362,Wheat
10,0.2,NS,-57.1668760684155,11.5357460456806,-68.7026221140961,-45.6311300227348,5,279.168458781362,10,0.2,NS,-91.6631327995407,19.7483713030106,-111.411504102551,-71.9147614965301,5,279.168458781362,10,0.2,NS,62.8854624599392,2.83065633413759,60.0548061258016,65.7161187940768,5,279.168458781362,10,0.2,NS,4.12722651948656,0.185778388721364,3.9414481307652,4.31300490820793,5,279.168458781362,Wheat
10,0.2,ET,-6.12285650078619,5.41139521141154,-11.5342517121977,-0.711461289374651,5,279.168458781362,10,0.2,ET,-2.36796410906345,2.10806341815523,-4.47602752721868,-0.259900690908224,5,279.168458781362,10,0.2,ET,264.456786403693,0,264.456786403693,264.456786403693,5,279.168458781362,10,0.2,ET,0,0,0,0,5,279.168458781362,Wheat
10,0.2,AS,0,0,0,0,5,279.168458781362,10,0.2,AS,0,0,0,0,5,279.168458781362,10,0.2,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.2,AS,0,,0,0,5,279.168458781362,Wheat
10,0.3,NS,-50.7429412105796,10.2901018208568,-61.0330430314363,-40.4528393897228,5,279.168458781362,10,0.3,NS,-91.2747530043674,20.4026409583542,-111.677393962722,-70.8721120460132,5,279.168458781362,10,0.3,NS,56.4615276021033,4.59810965670814,51.8634179453951,61.0596372588114,5,279.168458781362,10,0.3,NS,3.70561819750588,0.301777857271266,3.40384034023461,4.00739605477714,5,279.168458781362,Wheat
10,0.3,ET,-6.12285650078619,5.41139521141154,-11.5342517121977,-0.711461289374651,5,279.168458781362,10,0.3,ET,-2.36796410906345,2.10806341815523,-4.47602752721868,-0.259900690908224,5,279.168458781362,10,0.3,ET,264.456786403693,0,264.456786403693,264.456786403693,5,279.168458781362,10,0.3,ET,0,0,0,0,5,279.168458781362,Wheat
10,0.3,AS,0,0,0,0,5,279.168458781362,10,0.3,AS,0,0,0,0,5,279.168458781362,10,0.3,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.3,AS,0,,0,0,5,279.168458781362,Wheat
10,0.4,NS,-43.5941874635249,9.10583187765924,-52.7000193411842,-34.4883555858657,5,279.168458781362,10,0.4,NS,-90.8092059100862,21.1725985174571,-111.981804427543,-69.6366073926291,5,279.168458781362,10,0.4,NS,49.3127738550486,6.70162488902436,42.6111489660243,56.014398744073,5,279.168458781362,10,0.4,NS,3.23643939382102,0.43983335549536,2.79660603832566,3.67627274931638,5,279.168458781362,Wheat
10,0.4,ET,-6.12285650078619,5.41139521141154,-11.5342517121977,-0.711461289374651,5,279.168458781362,10,0.4,ET,-2.36796410906345,2.10806341815523,-4.47602752721868,-0.259900690908224,5,279.168458781362,10,0.4,ET,264.456786403693,0,264.456786403693,264.456786403693,5,279.168458781362,10,0.4,ET,0,0,0,0,5,279.168458781362,Wheat
10,0.4,AS,0,0,0,0,5,279.168458781362,10,0.4,AS,0,0,0,0,5,279.168458781362,10,0.4,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.4,AS,0,,0,0,5,279.168458781362,Wheat
10,0.5,NS,-35.5236839668802,8.29136684848075,-43.8150508153609,-27.2323171183994,5,279.168458781362,10,0.5,NS,-90.236090723933,22.1013403205603,-112.337431044493,-68.1347504033727,5,279.168458781362,10,0.5,NS,41.2422703584039,9.26864579931939,31.9736245590845,50.5109161577233,5,279.168458781362,10,0.5,NS,2.70676536815602,0.608309126565589,2.09845624159043,3.31507449472161,5,279.168458781362,Wheat
10,0.5,ET,-6.12285650078619,5.41139521141154,-11.5342517121977,-0.711461289374651,5,279.168458781362,10,0.5,ET,-2.36796410906345,2.10806341815523,-4.47602752721868,-0.259900690908224,5,279.168458781362,10,0.5,ET,264.456786403693,0,264.456786403693,264.456786403693,5,279.168458781362,10,0.5,ET,0,0,0,0,5,279.168458781362,Wheat
10,0.5,AS,0,0,0,0,5,279.168458781362,10,0.5,AS,0,0,0,0,5,279.168458781362,10,0.5,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.5,AS,0,,0,0,5,279.168458781362,Wheat
10,0.6,NS,-26.2353082249575,8.52485987605965,-34.7601681010172,-17.7104483488979,5,279.168458781362,10,0.6,NS,-89.5045212271125,23.2601501450651,-112.764671372178,-66.2443710820474,5,279.168458781362,10,0.6,NS,31.9538946164812,12.5103292568161,19.4435653596651,44.4642238732973,5,279.168458781362,10,0.6,NS,2.09716134863498,0.821063575848433,1.27609777278654,2.91822492448341,5,279.168458781362,Wheat
10,0.6,ET,-10.1111382545865,9.27353382333788,-19.3846720779244,-0.837604431248645,5,279.168458781362,10,0.6,ET,-3.79755599083743,3.44783039967617,-7.2453863905136,-0.349725591161268,5,279.168458781362,10,0.6,ET,268.445068157493,6.04171211268338,262.40335604481,274.486780270176,5,279.168458781362,10,0.6,ET,0.466648692037905,0.649169081787962,0,1.11581777382587,5,279.168458781362,Wheat
10,0.6,AS,0,0,0,0,5,279.168458781362,10,0.6,AS,0,0,0,0,5,279.168458781362,10,0.6,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.6,AS,0,,0,0,5,279.168458781362,Wheat
10,0.7,NS,-15.8038914850496,9.69872900687051,-25.5026204919201,-6.10516247817907,5,279.168458781362,10,0.7,NS,-87.3153277983417,25.7534875895298,-113.068815387872,-61.5618402088119,5,279.168458781362,10,0.7,NS,21.5224778765733,15.963741247194,5.55873662937928,37.4862191237673,5,279.168458781362,10,0.7,NS,1.41253857382131,1.04771394927107,0.36482462455024,2.46025252309238,5,279.168458781362,Wheat
10,0.7,ET,-8.61972156380375,9.65436718013415,-18.2740887439379,0,5,279.168458781362,10,0.7,ET,-3.23375987733376,3.60286743792288,-6.83662731525664,0,5,279.168458781362,10,0.7,ET,266.95365146671,7.17136125438062,259.78229021233,274.125012721091,5,279.168458781362,10,0.7,ET,0.540740778028221,0.595897988772656,0,1.13663876680088,5,279.168458781362,Wheat
10,0.7,AS,0,0,0,0,5,279.168458781362,10,0.7,AS,0,0,0,0,5,279.168458781362,10,0.7,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.7,AS,0,,0,0,5,279.168458781362,Wheat
10,0.8,NS,-7.53566836446249,7.75413101655868,-15.2897993810212,0,5,279.168458781362,10,0.8,NS,-79.1620420742095,31.7151657979968,-110.877207872206,-47.4468762762127,5,279.168458781362,10,0.8,NS,13.2542547559862,16.4245031174156,0,29.6787578734018,5,279.168458781362,10,0.8,NS,0.869888040654636,1.07795414367464,0,1.94784218432928,5,279.168458781362,Wheat
10,0.8,ET,-4.51767463298559,8.43519247312146,-12.9528671061071,0,5,279.168458781362,10,0.8,ET,-1.69498316333468,3.17610395144524,-4.87108711477992,0,5,279.168458781362,10,0.8,ET,262.851604535892,7.4638385517162,255.387765984176,270.315443087608,5,279.168458781362,10,0.8,ET,0.354385774961416,0.515924358602461,0,0.870310133563877,5,279.168458781362,Wheat
10,0.8,AS,0,0,0,0,5,279.168458781362,10,0.8,AS,0,0,0,0,5,279.168458781362,10,0.8,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.8,AS,0,,0,0,5,279.168458781362,Wheat
10,0.9,NS,-2.6212585381423,3.96040354565196,-6.58166208379427,0,5,279.168458781362,10,0.9,NS,-59.9039699097601,37.9302907261122,-97.8342606358723,-21.973679183648,5,279.168458781362,10,0.9,NS,8.33984492966601,15.2258615256809,0,23.5657064553469,5,279.168458781362,10,0.9,NS,0.547351133563667,0.999286274007328,0,1.54663740757099,5,279.168458781362,Wheat
10,0.9,ET,-1.59274464761428,4.81754248327605,-6.41028713089034,0,5,279.168458781362,10,0.9,ET,-0.602881476722557,1.84890741532062,-2.45178889204318,0,5,279.168458781362,10,0.9,ET,259.926674550521,6.54101400320745,253.385660547313,266.467688553728,5,279.168458781362,10,0.9,ET,0.201582736433411,0.421045667018944,0,0.622628403452355,5,279.168458781362,Wheat
10,0.9,AS,0,0,0,0,5,279.168458781362,10,0.9,AS,0,0,0,0,5,279.168458781362,10,0.9,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,0.9,AS,0,,0,0,5,279.168458781362,Wheat
10,1,NS,0,0,0,0,5,279.168458781362,10,1,NS,0,0,0,0,5,279.168458781362,10,1,NS,5.7185863915237,13.8401707633028,0,19.5587571548265,5,279.168458781362,10,1,NS,0.375315700733012,0.908342207786338,0,1.28365790851935,5,279.168458781362,Wheat
10,1,ET,0,0,0,0,5,279.168458781362,10,1,ET,0,0,0,0,5,279.168458781362,10,1,ET,258.333929902906,5.41139521141154,252.922534691495,263.745325114318,5,279.168458781362,10,1,ET,0.116347062033459,0.334247905316728,0,0.450594967350187,5,279.168458781362,Wheat
10,1,AS,0,0,0,0,5,279.168458781362,10,1,AS,0,0,0,0,5,279.168458781362,10,1,AS,264.456786403693,264.456786403693,264.456786403693,264.456786403693,5,279.168458781362,10,1,AS,0,,0,0,5,279.168458781362,Wheat
