PlotData_CLPH_Threshold5_Insecticide246.Density,PlotData_CLPH_Threshold5_Insecticide246.NE,PlotData_CLPH_Threshold5_Insecticide246.Type,PlotData_CLPH_Threshold5_Insecticide246.Means,PlotData_CLPH_Threshold5_Insecticide246.SD,PlotData_CLPH_Threshold5_Insecticide246.Ymin,PlotData_CLPH_Threshold5_Insecticide246.Ymax,PlotData_CLPH_Threshold5_Insecticide246.Threshold,PlotData_CLPH_Threshold5_Insecticide246.Insecticide,PlotData_CLPH_Percent_Threshold5_Insecticide246.Density,PlotData_CLPH_Percent_Threshold5_Insecticide246.NE,PlotData_CLPH_Percent_Threshold5_Insecticide246.Type,PlotData_CLPH_Percent_Threshold5_Insecticide246.Means,PlotData_CLPH_Percent_Threshold5_Insecticide246.SD,PlotData_CLPH_Percent_Threshold5_Insecticide246.Ymin,PlotData_CLPH_Percent_Threshold5_Insecticide246.Ymax,PlotData_CLPH_Percent_Threshold5_Insecticide246.Threshold,PlotData_CLPH_Percent_Threshold5_Insecticide246.Insecticide,PlotData_LPH_Threshold5_Insecticide246.Density,PlotData_LPH_Threshold5_Insecticide246.NE,PlotData_LPH_Threshold5_Insecticide246.Type,PlotData_LPH_Threshold5_Insecticide246.Means,PlotData_LPH_Threshold5_Insecticide246.SD,PlotData_LPH_Threshold5_Insecticide246.Ymin,PlotData_LPH_Threshold5_Insecticide246.Ymax,PlotData_LPH_Threshold5_Insecticide246.Threshold,PlotData_LPH_Threshold5_Insecticide246.Insecticide,PlotData_YL_Threshold5_Insecticide246.Density,PlotData_YL_Threshold5_Insecticide246.NE,PlotData_YL_Threshold5_Insecticide246.Type,PlotData_YL_Threshold5_Insecticide246.Means,PlotData_YL_Threshold5_Insecticide246.SD,PlotData_YL_Threshold5_Insecticide246.Ymin,PlotData_YL_Threshold5_Insecticide246.Ymax,PlotData_YL_Threshold5_Insecticide246.Threshold,PlotData_YL_Threshold5_Insecticide246.Insecticide,Crop
10,0.01,AS,0,0,0,0,5,246.453405354839,10,0.01,AS,0,0,0,0,5,246.453405354839,10,0.01,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.01,AS,0,,0,0,5,246.453405354839,OSR
10,0.1,NS,-48.1372521401362,14.0790203901803,-62.2162725303166,-34.0582317499559,5,246.453405354839,10,0.1,NS,-40.5091690024728,9.04017647866965,-49.5493454811425,-31.4689925238032,5,246.453405354839,10,0.1,NS,117.04980635069,12.3470733616096,104.70273298908,129.396879712299,5,246.453405354839,10,0.1,NS,8.25493330212618,0.86944881772704,7.38548448439914,9.12438211985322,5,246.453405354839,OSR
10,0.1,ET,0,0,0,0,5,246.453405354839,10,0.1,ET,0,0,0,0,5,246.453405354839,10,0.1,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.1,ET,0,0,0,0,5,246.453405354839,OSR
10,0.1,AS,0,0,0,0,5,246.453405354839,10,0.1,AS,0,0,0,0,5,246.453405354839,10,0.1,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.1,AS,0,,0,0,5,246.453405354839,OSR
10,0.2,NS,-43.0792946378925,14.0117194710315,-57.0910141089241,-29.067575166861,5,246.453405354839,10,0.2,NS,-37.6956238357757,9.65378238785109,-47.3494062236268,-28.0418414479246,5,246.453405354839,10,0.2,NS,111.991848848446,11.7539310639213,100.237917784525,123.745779912368,5,246.453405354839,10,0.2,NS,7.88624170050602,0.828693513549072,7.05754818695695,8.71493521405509,5,246.453405354839,OSR
10,0.2,ET,0,0,0,0,5,246.453405354839,10,0.2,ET,0,0,0,0,5,246.453405354839,10,0.2,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.2,ET,0,0,0,0,5,246.453405354839,OSR
10,0.2,AS,0,0,0,0,5,246.453405354839,10,0.2,AS,0,0,0,0,5,246.453405354839,10,0.2,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.2,AS,0,,0,0,5,246.453405354839,OSR
10,0.3,NS,-37.3279644188834,13.1650418261266,-50.49300624501,-24.1629225927568,5,246.453405354839,10,0.3,NS,-34.3970018643821,9.99861407735837,-44.3956159417405,-24.3983877870237,5,246.453405354839,10,0.3,NS,106.240518629437,11.1837282841998,95.0567903452373,117.424246913637,5,246.453405354839,10,0.3,NS,7.48525466941649,0.788475460754858,6.69677920866163,8.27373013017134,5,246.453405354839,OSR
10,0.3,ET,0,0,0,0,5,246.453405354839,10,0.3,ET,0,0,0,0,5,246.453405354839,10,0.3,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.3,ET,0,0,0,0,5,246.453405354839,OSR
10,0.3,AS,0,0,0,0,5,246.453405354839,10,0.3,AS,0,0,0,0,5,246.453405354839,10,0.3,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.3,AS,0,,0,0,5,246.453405354839,OSR
10,0.4,NS,-32.3173710816766,12.6369589062903,-44.9543299879669,-19.6804121753863,5,246.453405354839,10,0.4,NS,-31.0824794214992,10.5541882236228,-41.6366676451221,-20.5282911978764,5,246.453405354839,10,0.4,NS,101.22992529223,10.3561435561134,90.8737817361169,111.586068848344,5,246.453405354839,10,0.4,NS,7.12446335101625,0.733512556946494,6.39095079406976,7.85797590796274,5,246.453405354839,OSR
10,0.4,ET,0,0,0,0,5,246.453405354839,10,0.4,ET,0,0,0,0,5,246.453405354839,10,0.4,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.4,ET,0,0,0,0,5,246.453405354839,OSR
10,0.4,AS,0,0,0,0,5,246.453405354839,10,0.4,AS,0,0,0,0,5,246.453405354839,10,0.4,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.4,AS,0,,0,0,5,246.453405354839,OSR
10,0.5,NS,-26.7821353801272,12.0475653265466,-38.8297007066738,-14.7345700535806,5,246.453405354839,10,0.5,NS,-27.1873517778595,11.1342654242878,-38.3216172021473,-16.0530863535717,5,246.453405354839,10,0.5,NS,95.6946895906809,9.99943349362142,85.6952560970595,105.694123084302,5,246.453405354839,10,0.5,NS,6.74362948200335,0.705962742833135,6.03766673917022,7.44959222483649,5,246.453405354839,OSR
10,0.5,ET,0,0,0,0,5,246.453405354839,10,0.5,ET,0,0,0,0,5,246.453405354839,10,0.5,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.5,ET,0,0,0,0,5,246.453405354839,OSR
10,0.5,AS,0,0,0,0,5,246.453405354839,10,0.5,AS,0,0,0,0,5,246.453405354839,10,0.5,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.5,AS,0,,0,0,5,246.453405354839,OSR
10,0.6,NS,-21.3951238512691,12.170950850671,-33.5660747019401,-9.22417300059814,5,246.453405354839,10,0.6,NS,-22.6971523786065,12.2260885764442,-34.9232409550507,-10.4710638021624,5,246.453405354839,10,0.6,NS,90.3076780618228,9.63128854176889,80.6763895200539,99.9389666035917,5,246.453405354839,10,0.6,NS,6.35970694522595,0.682721644413489,5.67698530081246,7.04242858963944,5,246.453405354839,OSR
10,0.6,ET,0,0,0,0,5,246.453405354839,10,0.6,ET,0,0,0,0,5,246.453405354839,10,0.6,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.6,ET,0,0,0,0,5,246.453405354839,OSR
10,0.6,AS,0,0,0,0,5,246.453405354839,10,0.6,AS,0,0,0,0,5,246.453405354839,10,0.6,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.6,AS,0,,0,0,5,246.453405354839,OSR
10,0.7,NS,-16.0059322419506,11.2308776218874,-27.236809863838,-4.77505462006328,5,246.453405354839,10,0.7,NS,-17.9352939798622,12.3887304080574,-30.3240243879196,-5.54656357180478,5,246.453405354839,10,0.7,NS,84.9184864525043,8.93579816892381,75.9826882835805,93.8542846214282,5,246.453405354839,10,0.7,NS,5.98297702125565,0.630988381996066,5.35198863925959,6.61396540325172,5,246.453405354839,OSR
10,0.7,ET,0,0,0,0,5,246.453405354839,10,0.7,ET,0,0,0,0,5,246.453405354839,10,0.7,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.7,ET,0,0,0,0,5,246.453405354839,OSR
10,0.7,AS,0,0,0,0,5,246.453405354839,10,0.7,AS,0,0,0,0,5,246.453405354839,10,0.7,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.7,AS,0,,0,0,5,246.453405354839,OSR
10,0.8,NS,-10.2867370483533,11.3453117802105,-21.6320488285638,0,5,246.453405354839,10,0.8,NS,-11.8883490092115,13.8621475947506,-25.750496603962,0,5,246.453405354839,10,0.8,NS,79.199291258907,8.57955551317413,70.6197357457329,87.7788467720811,5,246.453405354839,10,0.8,NS,5.58037280718073,0.60097025347191,4.97940255370882,6.18134306065264,5,246.453405354839,OSR
10,0.8,ET,0,0,0,0,5,246.453405354839,10,0.8,ET,0,0,0,0,5,246.453405354839,10,0.8,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.8,ET,0,0,0,0,5,246.453405354839,OSR
10,0.8,AS,0,0,0,0,5,246.453405354839,10,0.8,AS,0,0,0,0,5,246.453405354839,10,0.8,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.8,AS,0,,0,0,5,246.453405354839,OSR
10,0.9,NS,-5.35078815746262,10.5924995089593,-15.9432876664219,0,5,246.453405354839,10,0.9,NS,-6.19646654636842,14.3255756728477,-20.5220422192161,0,5,246.453405354839,10,0.9,NS,74.2633423680163,7.59742668078767,66.6659156872287,81.860769048804,5,246.453405354839,10,0.9,NS,5.23420623709878,0.534470227862534,4.69973600923625,5.76867646496132,5,246.453405354839,OSR
10,0.9,ET,0,0,0,0,5,246.453405354839,10,0.9,ET,0,0,0,0,5,246.453405354839,10,0.9,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,0.9,ET,0,0,0,0,5,246.453405354839,OSR
10,0.9,AS,0,0,0,0,5,246.453405354839,10,0.9,AS,0,0,0,0,5,246.453405354839,10,0.9,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,0.9,AS,0,,0,0,5,246.453405354839,OSR
10,1,NS,0,0,0,0,5,246.453405354839,10,1,NS,0,0,0,0,5,246.453405354839,10,1,NS,68.9125542105537,7.26184014450997,61.6507140660437,76.1743943550637,5,246.453405354839,10,1,NS,4.85404616008121,0.509348191156656,4.34469796892455,5.36339435123787,5,246.453405354839,OSR
10,1,ET,0,0,0,0,5,246.453405354839,10,1,ET,0,0,0,0,5,246.453405354839,10,1,ET,229.043741927258,0,229.043741927258,229.043741927258,5,246.453405354839,10,1,ET,0,0,0,0,5,246.453405354839,OSR
10,1,AS,0,0,0,0,5,246.453405354839,10,1,AS,0,0,0,0,5,246.453405354839,10,1,AS,229.043741927258,229.043741927258,229.043741927258,229.043741927258,5,246.453405354839,10,1,AS,0,,0,0,5,246.453405354839,OSR
